,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2014-10-01,233545.34699314705,392077.8866127942,169106.46182963907,271035.87250820716,295662.0864113504,155318.17491090417,122750.10507490316,327389.2652754987,192898.83067222804,258980.69050706,260165.90612339103,159831.88372636624,463472.1139237885,196302.54697304245,492802.41467519366,219114.91206378504,228314.5254515782,145272.53877503064,210885.13806153424,189408.25963006492,159780.13289130863,271503.80332957424,158639.7285448386,148236.7637742219,156149.47007616033,228070.76047266988,143795.2517035141,243309.2617343324,166402.8180557756,226584.64987594684,266412.79041050724,185144.1257644375,133180.39043531197,159150.3550970643,122146.70771568506,116958.60963174673,120860.6878258859,103282.13880600645,177623.08404095072,208035.1802177305,237071.5535233348,110805.68037549139,129543.14690174982,121604.47680848476,228198.65216267869,219387.86352058206,116173.7087255153,167962.7056414376,136878.66105516552,131202.15050052304,118543.86117058621
2014-11-01,233779.82352085318,395570.7508299001,170188.57255200009,271691.6845813847,295758.7668070805,156132.22283205503,122958.76599357433,328164.18336340686,193334.65345879094,260208.53447795706,262573.1206890705,160169.71996494484,465805.1167418421,197426.90708620672,495800.1495046909,219475.36993202995,228825.14119856103,145813.57763941694,211600.15938369746,189734.6024809298,160423.28012247747,272211.0951891121,158431.41084647595,148391.88016472026,156292.19588440668,227959.6477520709,144142.90605278537,244717.87270842583,166485.5251392983,227080.43570751487,267710.26488606544,184870.26200865358,132907.2572970344,158986.194316729,122200.71956226784,117496.9786725859,120934.31605800544,104005.81689149833,177856.63657320885,209504.07356366006,236827.9783231231,110669.9402030561,129635.73265730268,121904.21150238422,229106.6990964009,219831.00467689082,116586.09608210571,168061.28200826247,137023.28293110526,130879.29894009192,118506.94449245864
2014-12-01,234036.17767177182,398795.8140958175,171471.7244360595,272251.3540841046,295728.6805955714,157084.629683411,123250.61024179083,329288.09353264235,193771.41993072946,261856.9907778917,265180.34711776156,160535.87580274683,468391.55455460236,198291.10685130325,498016.48304195603,220019.50512264456,229524.2444793127,146393.5543113028,212404.65683982454,190177.36557871662,161321.16090551566,272538.03859145055,158412.59658855293,148631.6916641946,156581.843434682,227718.08274605684,144583.02938022927,246440.15666644252,166751.17891762592,227475.92251516096,268502.7035253077,184641.8097536744,132738.0021293071,159092.47801355133,122303.09343091138,118162.15521323739,121095.79777446487,104724.42474029395,178105.1155543984,211137.51110271979,236741.80760185095,110724.08328968624,129915.91723305614,122428.12698753255,229721.48265620004,220535.64806894478,117217.53637362877,168263.89981333326,137358.11552104936,131013.36223223731,118644.22152515275
2015-01-01,234397.8549150473,401663.1415853156,172872.65761567457,272670.58350802335,295674.5876739416,158276.47032929785,123771.58450740903,331090.71256689104,194414.37136912832,263993.6782704188,268137.5280737152,160765.79471266156,470045.7053075903,199340.26623780295,500554.05939206894,220635.8951938715,230689.7162647906,146968.61788164373,213433.77592760045,190946.53718229182,162286.28347090815,272615.39382456616,158492.5855994271,149008.4759181718,157078.67359779045,227748.32360431703,145119.90927642424,248403.0938017068,166984.9293038217,227842.40018746312,269387.1797891163,184570.645072563,132636.0500823666,159510.34715487072,122471.01709451237,118920.89786357437,121341.56382480306,105523.44749331754,178609.1824743614,212639.09365683605,236897.25459773894,110839.11618522578,130269.281340645,122939.0222452106,230718.85547161006,221635.38301729146,117813.91909621084,168856.79250111745,137778.10745515776,131586.6796466398,118986.65606881124
2015-02-01,234755.31620394564,404086.5821883339,174100.46072025647,272917.72465975146,295771.5825266528,159511.62610914206,124343.23873977624,333060.5091486531,195102.5053661253,266348.9195900015,271437.4041707129,160786.0308546383,471300.3125395674,200253.08038453618,503226.17843389086,221431.61632597222,232010.66556912696,147529.99128658572,214350.63467063106,191910.28213186262,163235.29962708298,272718.33044864243,158544.88363195164,149447.78853280828,157632.62359691178,228239.3330104321,145686.59011758256,250615.23749833283,167187.50270042472,228404.330398167,269977.5016382034,184759.08286533845,132526.1551142823,160028.61273632068,122618.5754028575,119573.32658229611,121598.41135134191,106008.8666308659,179453.64820145784,214060.23230324697,236865.8133642224,110977.3705398123,130511.52841920231,123435.43196590226,231859.05211779743,223149.45287207418,118168.15489888859,169727.88832973564,138291.85554745139,132331.16256929003,119357.03756306489
2015-03-01,235114.53916373034,406070.1353826357,175184.54703241956,273168.6707960567,296206.93447650963,160719.15923027546,125133.02717937814,334845.50008527277,196053.08752932298,268555.14875120413,274645.42622757127,161020.1250972698,471849.8891602314,201443.23819846168,505577.05993942614,222239.48542254817,233494.7026669172,148160.18952465197,215341.67700799214,193026.2284950108,163985.11332909297,273210.47413619724,158737.26286848137,150027.4596185147,158170.37307120036,228864.93417264897,146328.35843357,252620.74192643396,167573.12945098628,229159.59634139706,270176.6205435418,185043.54397840667,132626.31149730436,160628.7566650927,122880.21533504907,120298.07112099859,121877.1726598976,106470.01265120377,180577.50485517338,215473.28665387258,237169.62384440485,111194.84537367658,130816.80216919119,123827.57485095719,233061.5642704169,224680.35631719523,118437.86036174058,170542.59835088393,138822.70846911124,133073.36622805035,119786.06096404842
2015-04-01,235497.2180468899,407989.9860058744,176273.3393464348,273624.10422633943,296687.6583802568,161849.16890787063,126096.70512057743,336312.30272707326,197198.6436678345,270613.13783525367,277651.76034346694,161414.6351781041,473127.04266741086,202867.3651494851,507130.72190526244,223334.91871115135,235014.9532385869,148949.04259712435,216701.78977159606,194201.8537081995,164833.9039090958,274059.9594888116,159159.69699376365,150717.26975786284,158740.0862174953,229662.06794418945,147100.16659775123,254560.35791516025,168217.26350142065,230061.98694788458,270750.086179645,185727.768468247,133121.19594676013,161321.89920299585,123301.89649439836,121132.66345955082,122300.51234706955,106933.11497791704,181782.22984758846,217195.03284485973,237595.8008511997,111716.48799435509,131316.6461569469,124356.7389683159,233998.28719064558,226108.5144934524,118807.16114776793,171385.95439814345,139553.2338936725,133910.32555997782,120326.51579529408
2015-05-01,235991.9038423729,410160.76761416625,177506.60352844177,274441.94193662464,297450.1021395657,162930.3163821087,127196.47625717951,337643.57269306894,198569.55227461818,272630.9306017685,280409.832781807,162164.70580537608,474382.3227958814,204567.03415173732,508921.10564421164,224428.19366727598,236624.41347860094,149819.2993911818,218207.57820500605,195341.73027467294,165756.04825978045,274884.480207054,159756.21861511326,151528.19399784858,159369.1421987769,230537.2652017983,147979.51499362013,256379.19338098846,168823.83409507768,230725.42562849508,271632.0255522815,186571.2262942622,133749.9852493112,162101.5220371077,123698.91054826115,122167.20825929812,122822.14823217219,107469.26175873975,183149.67134697968,219034.08924157676,238112.09078052492,112344.11527484555,132013.19249221592,124889.88051461436,234564.1638595028,227311.2957970862,119243.29717889243,172186.19043237748,140318.13639316015,134631.26728897792,121009.73273587385
2015-06-01,236458.59221555517,412385.3681225001,178771.11488792894,275338.32189186336,297982.639116787,164007.24021584346,128174.00453502696,338754.30677156075,199934.97609973486,274547.7060782828,283070.4605872187,162779.9989624533,476613.41387724906,206677.990747025,510885.46055551496,225510.16385633018,238356.6430060876,150692.71698231064,219741.93915030535,196288.0590123131,166492.40852613517,275453.11908709566,160288.36483078,152322.84775171973,159999.8219825627,231379.660596665,148891.40784268724,258303.45399650536,169088.09643356307,231283.74486931812,272571.22408402496,187584.17028075337,134276.65942139504,162770.61843922545,124105.34100685192,123070.9245837009,123406.20172253858,107954.41474590906,184420.4081837761,220641.04193748775,238318.86763501525,112934.73944300851,132656.70406294326,125370.56225762253,235243.24012399,228429.20500195213,119491.1819392171,173071.86350946137,141077.7234558784,135201.29005395915,121667.25559389031
2015-07-01,237064.0133999651,414138.34552994714,180212.89206661633,276454.2030155938,298744.05477339536,165126.95283691128,128998.67438951864,340061.58692282316,201374.32605612863,276576.3631688515,285870.14016887924,163438.01771675088,479692.04635239206,208863.82974886996,513533.0099816504,226606.46235941575,240305.73454260096,151653.98780377934,221147.21705195692,197112.73953598124,167031.1382657171,276064.7374000039,160921.9208954949,153142.17518274792,160668.6668876078,232143.27070019828,149857.01526642966,260494.1012921946,169308.0858901052,232159.9892066246,273626.757628336,188684.45142018946,134634.03117991195,163278.45594820502,124591.0080082019,124020.29461779127,123932.00671543076,108368.28872178856,185659.83447261967,221809.25169718964,238642.628200843,113440.1842852242,133367.02916686513,125854.86535529951,236188.55057995673,229883.15164905845,119734.7938675899,173775.15278159382,141746.34308123184,135602.5153162865,122349.92134020379
2015-08-01,237806.56042026114,415313.16198566207,181739.25698828395,277792.7330678319,299712.70815803466,166295.10412108575,129763.5974944237,341781.76185037923,202851.98570844022,278639.46700947545,288832.07890574826,164025.40753393678,483243.76885479945,210713.6650621467,516638.46664522914,227887.3373684097,242573.65946740526,152651.3603494605,222573.3144274743,197931.12130773684,167304.69054691275,276651.97864515154,161649.80677493906,153945.89550412158,161363.5779048997,232689.54378130173,150761.46971941402,263014.7031280479,169570.45526974878,233279.97426947602,274815.19279769884,189697.07817156124,134965.6394733173,163737.37390600724,125273.76411657529,125002.63961050019,124503.23249341284,108770.87411440449,186847.4031858875,222787.52303205998,238972.6499765934,114017.62567355185,134147.99396487852,126504.16866756049,237428.42374073606,231501.1102738498,119989.4437984038,174604.80963376246,142548.68939756788,136180.50977867976,123068.65364575457
2015-09-01,238659.10735699665,416318.02863720007,183399.65637438153,279562.9696278634,301122.65888992726,167486.22208700248,130524.78046891937,344000.2471385777,204510.74051922956,281008.14371473837,291951.1011704795,164707.21587724084,487254.6518192882,212331.88509263957,520783.1345974203,229246.92525831095,244884.54558681234,153707.94889318806,224038.45449325873,198877.2065326893,167798.9311581422,277418.8832490351,162362.4617390984,154744.87917247103,162115.78664909463,233233.01628515768,151702.94203154775,265774.02810643386,170051.35802988417,234638.9020034551,276654.38696005783,190785.10691521014,135257.7882588023,164171.483774527,125989.8607842434,126090.54054731654,124963.47389847634,109346.5223295783,188109.89264033295,223533.8154523554,239406.71474787183,114561.88402101211,134960.04526964136,127226.23415084272,238612.91506012957,233165.58099007825,120471.84446248716,175513.20614939413,143337.33364712758,136772.84312812833,123745.16347513876
2015-10-01,239574.98185082353,417556.70261278976,185134.69399624286,281477.51328688057,302793.39754194603,168686.39610446952,131310.45035992574,346285.5818697835,206212.0587492699,283596.54162282456,294884.71964624873,165655.8595489289,491225.03380478424,213769.96063969345,524953.1038203436,230635.89806313082,247108.30137152562,154720.1809650145,225514.5213804806,199926.37001199333,168594.31994413259,278265.0303828017,162900.3243090684,155652.09383488866,162928.54379774883,233743.44932968495,152704.30707469527,268920.98552061425,170541.94369701427,236008.1264318773,278087.42389424617,191948.52657726305,135665.62794377655,164815.37656241155,126834.63541436852,126929.98438614974,125409.52557289971,110163.994683971,189318.07943761357,224421.14763125323,239828.692182699,115108.46944034584,135745.71954590437,128038.3744654692,239506.5847111124,234415.75466979982,120794.95338469167,176531.8745066399,144208.61556107763,137472.2524988158,124377.01337866689
2015-11-01,240363.51382187815,418590.5135670768,186807.65926695731,283042.034451574,304260.1029123036,169743.3170602096,131960.01498683085,348343.1351575781,207938.04815614677,286485.86918899027,297717.08981226594,166559.09175735572,495103.192496075,215485.21249302445,528015.2489762808,231760.15374824163,249093.494528503,155624.12197560925,226905.05018894418,201000.06589821563,169397.50188566014,279258.0740170804,163172.27402908445,156512.6528759801,163632.74381531894,233785.52092025883,153644.79963149867,272045.2068182077,170736.79547070095,237533.82355677683,279180.77607734216,192965.32576640436,136045.1345973139,165481.09705508724,127475.27394018724,127211.7935132502,125645.79473495687,110804.24940344998,190240.36095198768,225094.3285379516,240240.19856666718,115463.53409440075,136336.3065686289,128650.40784934723,240025.5774414882,235270.53996370177,120793.95386961689,177220.4905639597,144861.2888060206,138107.2143450536,124759.61659556517
